,datetime,season,year,month,hour,holiday,weekday,workingday,user_casual,user_registered,count_total,temperature,temp_group,moving_avg
13038,2012-07-02,3,1,7,11,0,1,1,67,134,201,34.44,27.06-41.00,223.33333333333334
13039,2012-07-02,3,1,7,12,0,1,1,74,183,257,34.44,27.06-41.00,210.66666666666666
13040,2012-07-02,3,1,7,13,0,1,1,74,162,236,35.26,27.06-41.00,231.33333333333334
13041,2012-07-02,3,1,7,14,0,1,1,79,151,230,35.26,27.06-41.00,241.0
13042,2012-07-02,3,1,7,15,0,1,1,59,175,234,34.44,27.06-41.00,233.33333333333334
13043,2012-07-02,3,1,7,16,0,1,1,61,304,365,34.44,27.06-41.00,276.3333333333333
13044,2012-07-02,3,1,7,17,0,1,1,82,665,747,34.44,27.06-41.00,448.6666666666667
13045,2012-07-02,3,1,7,18,0,1,1,72,658,730,34.44,27.06-41.00,614.0
13046,2012-07-02,3,1,7,19,0,1,1,71,510,581,31.98,27.06-41.00,686.0
13047,2012-07-02,3,1,7,20,0,1,1,38,357,395,31.98,27.06-41.00,568.6666666666666
13048,2012-07-02,3,1,7,21,0,1,1,17,241,258,31.16,27.06-41.00,411.3333333333333
13049,2012-07-02,3,1,7,22,0,1,1,19,169,188,30.34,27.06-41.00,280.3333333333333
13050,2012-07-02,3,1,7,23,0,1,1,12,90,102,30.34,27.06-41.00,182.66666666666666
13051,2012-07-03,3,1,7,0,0,2,1,9,44,53,29.52,27.06-41.00,114.33333333333333
13052,2012-07-03,3,1,7,1,0,2,1,5,9,14,29.52,27.06-41.00,56.333333333333336
13053,2012-07-03,3,1,7,2,0,2,1,2,8,10,29.52,27.06-41.00,25.666666666666668
13054,2012-07-03,3,1,7,3,0,2,1,0,2,2,28.7,27.06-41.00,8.666666666666666
13055,2012-07-03,3,1,7,4,0,2,1,0,6,6,27.880000000000003,27.06-41.00,6.0
13056,2012-07-03,3,1,7,5,0,2,1,2,33,35,28.7,27.06-41.00,14.333333333333334
13057,2012-07-03,3,1,7,6,0,2,1,5,149,154,28.7,27.06-41.00,65.0
13058,2012-07-03,3,1,7,7,0,2,1,21,462,483,30.34,27.06-41.00,224.0
13059,2012-07-03,3,1,7,8,0,2,1,42,604,646,30.34,27.06-41.00,427.6666666666667
13060,2012-07-03,3,1,7,9,0,2,1,46,226,272,32.800000000000004,27.06-41.00,467.0
13061,2012-07-03,3,1,7,10,0,2,1,56,153,209,33.62,27.06-41.00,375.6666666666667
13062,2012-07-03,3,1,7,11,0,2,1,66,151,217,35.26,27.06-41.00,232.66666666666666
13063,2012-07-03,3,1,7,12,0,2,1,74,198,272,36.08,27.06-41.00,232.66666666666666
13064,2012-07-03,3,1,7,13,0,2,1,80,203,283,36.9,27.06-41.00,257.3333333333333
13065,2012-07-03,3,1,7,14,0,2,1,69,241,310,36.9,27.06-41.00,288.3333333333333
13066,2012-07-03,3,1,7,15,0,2,1,71,330,401,36.9,27.06-41.00,331.3333333333333
13067,2012-07-03,3,1,7,16,0,2,1,90,437,527,36.9,27.06-41.00,412.6666666666667
13068,2012-07-03,3,1,7,17,0,2,1,102,620,722,35.26,27.06-41.00,550.0
13069,2012-07-03,3,1,7,18,0,2,1,85,542,627,35.26,27.06-41.00,625.3333333333334
13070,2012-07-03,3,1,7,19,0,2,1,66,431,497,34.44,27.06-41.00,615.3333333333334
13071,2012-07-03,3,1,7,20,0,2,1,80,296,376,31.16,27.06-41.00,500.0
13072,2012-07-03,3,1,7,21,0,2,1,36,160,196,28.7,27.06-41.00,356.3333333333333
13073,2012-07-03,3,1,7,22,0,2,1,26,151,177,27.880000000000003,27.06-41.00,249.66666666666666
13074,2012-07-03,3,1,7,23,0,2,1,19,152,171,27.060000000000002,27.06-41.00,181.33333333333334
13075,2012-07-04,3,1,7,0,1,3,0,19,140,159,27.880000000000003,27.06-41.00,169.0
13076,2012-07-04,3,1,7,1,1,3,0,27,96,123,27.880000000000003,27.06-41.00,151.0
13077,2012-07-04,3,1,7,2,1,3,0,27,66,93,27.060000000000002,27.06-41.00,125.0
13078,2012-07-04,3,1,7,3,1,3,0,9,23,32,27.880000000000003,27.06-41.00,82.66666666666667
13079,2012-07-04,3,1,7,4,1,3,0,5,11,16,27.880000000000003,27.06-41.00,47.0
13080,2012-07-04,3,1,7,5,1,3,0,5,14,19,27.060000000000002,27.06-41.00,22.333333333333332
13081,2012-07-04,3,1,7,6,1,3,0,9,23,32,27.060000000000002,27.06-41.00,22.333333333333332
13082,2012-07-04,3,1,7,7,1,3,0,10,62,72,27.880000000000003,27.06-41.00,41.0
13083,2012-07-04,3,1,7,8,1,3,0,43,110,153,28.7,27.06-41.00,85.66666666666667
13084,2012-07-04,3,1,7,9,1,3,0,90,203,293,31.16,27.06-41.00,172.66666666666666
13085,2012-07-04,3,1,7,10,1,3,0,143,304,447,32.800000000000004,27.06-41.00,297.6666666666667
13086,2012-07-04,3,1,7,11,1,3,0,164,321,485,33.62,27.06-41.00,408.3333333333333
13087,2012-07-04,3,1,7,12,1,3,0,164,330,494,35.26,27.06-41.00,475.3333333333333
13088,2012-07-04,3,1,7,13,1,3,0,177,322,499,36.9,27.06-41.00,492.6666666666667
13089,2012-07-04,3,1,7,14,1,3,0,190,357,547,36.9,27.06-41.00,513.3333333333334
13090,2012-07-04,3,1,7,15,1,3,0,155,299,454,37.72,27.06-41.00,500.0
13091,2012-07-04,3,1,7,16,1,3,0,163,226,389,37.72,27.06-41.00,463.3333333333333
13092,2012-07-04,3,1,7,17,1,3,0,161,253,414,37.72,27.06-41.00,419.0
13093,2012-07-04,3,1,7,18,1,3,0,159,271,430,36.9,27.06-41.00,411.0
13094,2012-07-04,3,1,7,19,1,3,0,177,255,432,35.26,27.06-41.00,425.3333333333333
13095,2012-07-04,3,1,7,20,1,3,0,237,314,551,35.26,27.06-41.00,471.0
13096,2012-07-04,3,1,7,21,1,3,0,222,362,584,34.44,27.06-41.00,522.3333333333334
13097,2012-07-04,3,1,7,22,1,3,0,175,327,502,33.62,27.06-41.00,545.6666666666666
13098,2012-07-04,3,1,7,23,1,3,0,31,152,183,31.98,27.06-41.00,423.0
13099,2012-07-05,3,1,7,0,0,4,1,17,71,88,30.34,27.06-41.00,257.6666666666667
13100,2012-07-05,3,1,7,1,0,4,1,6,24,30,30.34,27.06-41.00,100.33333333333333
13101,2012-07-05,3,1,7,2,0,4,1,4,14,18,30.34,27.06-41.00,45.333333333333336
13102,2012-07-05,3,1,7,3,0,4,1,2,5,7,29.52,27.06-41.00,18.333333333333332
13103,2012-07-05,3,1,7,4,0,4,1,0,7,7,29.52,27.06-41.00,10.666666666666666
13104,2012-07-05,3,1,7,5,0,4,1,1,28,29,29.52,27.06-41.00,14.333333333333334
13105,2012-07-05,3,1,7,6,0,4,1,3,130,133,29.52,27.06-41.00,56.333333333333336
13106,2012-07-05,3,1,7,7,0,4,1,27,316,343,31.16,27.06-41.00,168.33333333333334
13107,2012-07-05,3,1,7,8,0,4,1,36,514,550,32.800000000000004,27.06-41.00,342.0
13108,2012-07-05,3,1,7,9,0,4,1,47,246,293,34.44,27.06-41.00,395.3333333333333
13109,2012-07-05,3,1,7,10,0,4,1,69,117,186,35.26,27.06-41.00,343.0
13110,2012-07-05,3,1,7,11,0,4,1,107,137,244,36.9,27.06-41.00,241.0
13111,2012-07-05,3,1,7,12,0,4,1,88,188,276,36.9,27.06-41.00,235.33333333333334
13112,2012-07-05,3,1,7,13,0,4,1,129,181,310,37.72,27.06-41.00,276.6666666666667
13113,2012-07-05,3,1,7,14,0,4,1,87,154,241,37.72,27.06-41.00,275.6666666666667
13114,2012-07-05,3,1,7,15,0,4,1,71,183,254,37.72,27.06-41.00,268.3333333333333
13115,2012-07-05,3,1,7,16,0,4,1,109,324,433,37.72,27.06-41.00,309.3333333333333
13116,2012-07-05,3,1,7,17,0,4,1,114,575,689,37.72,27.06-41.00,458.6666666666667
13117,2012-07-05,3,1,7,18,0,4,1,96,511,607,36.9,27.06-41.00,576.3333333333334
13118,2012-07-05,3,1,7,19,0,4,1,128,375,503,36.08,27.06-41.00,599.6666666666666
13119,2012-07-05,3,1,7,20,0,4,1,78,243,321,35.26,27.06-41.00,477.0
13120,2012-07-05,3,1,7,21,0,4,1,91,232,323,34.44,27.06-41.00,382.3333333333333
13121,2012-07-05,3,1,7,22,0,4,1,63,162,225,33.62,27.06-41.00,289.6666666666667
13122,2012-07-05,3,1,7,23,0,4,1,32,99,131,32.800000000000004,27.06-41.00,226.33333333333334
13123,2012-07-06,3,1,7,0,0,5,1,39,63,102,31.98,27.06-41.00,152.66666666666666
13124,2012-07-06,3,1,7,1,0,5,1,7,22,29,31.98,27.06-41.00,87.33333333333333
13125,2012-07-06,3,1,7,2,0,5,1,4,13,17,31.16,27.06-41.00,49.333333333333336
13126,2012-07-06,3,1,7,3,0,5,1,1,6,7,30.34,27.06-41.00,17.666666666666668
13127,2012-07-06,3,1,7,4,0,5,1,2,4,6,30.34,27.06-41.00,10.0
13128,2012-07-06,3,1,7,5,0,5,1,4,31,35,30.34,27.06-41.00,16.0
13129,2012-07-06,3,1,7,6,0,5,1,4,127,131,30.34,27.06-41.00,57.333333333333336
13130,2012-07-06,3,1,7,7,0,5,1,20,333,353,31.98,27.06-41.00,173.0
13131,2012-07-06,3,1,7,8,0,5,1,28,557,585,32.800000000000004,27.06-41.00,356.3333333333333
13132,2012-07-06,3,1,7,9,0,5,1,55,249,304,33.62,27.06-41.00,414.0
13133,2012-07-06,3,1,7,10,0,5,1,80,130,210,35.26,27.06-41.00,366.3333333333333
13134,2012-07-06,3,1,7,11,0,5,1,92,141,233,34.44,27.06-41.00,249.0
13135,2012-07-06,3,1,7,12,0,5,1,111,220,331,36.08,27.06-41.00,258.0
13136,2012-07-06,3,1,7,13,0,5,1,99,194,293,36.9,27.06-41.00,285.6666666666667
13137,2012-07-06,3,1,7,14,0,5,1,91,184,275,36.9,27.06-41.00,299.6666666666667
13138,2012-07-06,3,1,7,15,0,5,1,79,206,285,37.72,27.06-41.00,284.3333333333333
13139,2012-07-06,3,1,7,16,0,5,1,69,300,369,37.72,27.06-41.00,309.6666666666667
13140,2012-07-06,3,1,7,17,0,5,1,90,486,576,37.72,27.06-41.00,410.0
13141,2012-07-06,3,1,7,18,0,5,1,106,454,560,36.9,27.06-41.00,501.6666666666667
13142,2012-07-06,3,1,7,19,0,5,1,112,306,418,36.08,27.06-41.00,518.0
13143,2012-07-06,3,1,7,20,0,5,1,91,245,336,35.26,27.06-41.00,438.0
13144,2012-07-06,3,1,7,21,0,5,1,77,223,300,33.62,27.06-41.00,351.3333333333333
13145,2012-07-06,3,1,7,22,0,5,1,78,210,288,32.800000000000004,27.06-41.00,308.0
13146,2012-07-06,3,1,7,23,0,5,1,27,137,164,32.800000000000004,27.06-41.00,250.66666666666666
13147,2012-07-07,3,1,7,0,0,6,0,35,115,150,31.98,27.06-41.00,200.66666666666666
13148,2012-07-07,3,1,7,1,0,6,0,16,55,71,31.16,27.06-41.00,128.33333333333334
13149,2012-07-07,3,1,7,2,0,6,0,11,47,58,31.16,27.06-41.00,93.0
13150,2012-07-07,3,1,7,3,0,6,0,12,19,31,30.34,27.06-41.00,53.333333333333336
13151,2012-07-07,3,1,7,4,0,6,0,3,13,16,30.34,27.06-41.00,35.0
13152,2012-07-07,3,1,7,5,0,6,0,2,12,14,30.34,27.06-41.00,20.333333333333332
13153,2012-07-07,3,1,7,6,0,6,0,4,27,31,30.34,27.06-41.00,20.333333333333332
13154,2012-07-07,3,1,7,7,0,6,0,8,63,71,31.98,27.06-41.00,38.666666666666664
13155,2012-07-07,3,1,7,8,0,6,0,32,120,152,33.62,27.06-41.00,84.66666666666667
13156,2012-07-07,3,1,7,9,0,6,0,69,187,256,34.44,27.06-41.00,159.66666666666666
13157,2012-07-07,3,1,7,10,0,6,0,100,225,325,37.72,27.06-41.00,244.33333333333334
13158,2012-07-07,3,1,7,11,0,6,0,122,245,367,38.54,27.06-41.00,316.0
13159,2012-07-07,3,1,7,12,0,6,0,124,218,342,39.36,27.06-41.00,344.6666666666667
13160,2012-07-07,3,1,7,13,0,6,0,116,244,360,39.36,27.06-41.00,356.3333333333333
13161,2012-07-07,3,1,7,14,0,6,0,105,203,308,39.36,27.06-41.00,336.6666666666667
13162,2012-07-07,3,1,7,15,0,6,0,113,193,306,39.36,27.06-41.00,324.6666666666667
13163,2012-07-07,3,1,7,16,0,6,0,102,192,294,41.0,27.06-41.00,302.6666666666667
13164,2012-07-07,3,1,7,17,0,6,0,103,176,279,39.36,27.06-41.00,293.0
13165,2012-07-07,3,1,7,18,0,6,0,83,194,277,38.54,27.06-41.00,283.3333333333333
13166,2012-07-07,3,1,7,19,0,6,0,68,219,287,37.72,27.06-41.00,281.0
13167,2012-07-07,3,1,7,20,0,6,0,79,197,276,36.9,27.06-41.00,280.0
13168,2012-07-07,3,1,7,21,0,6,0,51,150,201,36.08,27.06-41.00,254.66666666666666
13169,2012-07-07,3,1,7,22,0,6,0,56,164,220,34.44,27.06-41.00,232.33333333333334
13170,2012-07-07,3,1,7,23,0,6,0,34,114,148,34.44,27.06-41.00,189.66666666666666
13171,2012-07-08,3,1,7,0,0,0,0,22,125,147,33.62,27.06-41.00,171.66666666666666
13172,2012-07-08,3,1,7,1,0,0,0,25,99,124,33.62,27.06-41.00,139.66666666666666
13173,2012-07-08,3,1,7,2,0,0,0,11,59,70,33.62,27.06-41.00,113.66666666666667
13174,2012-07-08,3,1,7,3,0,0,0,1,34,35,32.800000000000004,27.06-41.00,76.33333333333333
13175,2012-07-08,3,1,7,4,0,0,0,2,11,13,31.98,27.06-41.00,39.333333333333336
13176,2012-07-08,3,1,7,5,0,0,0,1,5,6,31.98,27.06-41.00,18.0
13177,2012-07-08,3,1,7,6,0,0,0,5,16,21,31.98,27.06-41.00,13.333333333333334
13178,2012-07-08,3,1,7,7,0,0,0,19,33,52,32.800000000000004,27.06-41.00,26.333333333333332
13179,2012-07-08,3,1,7,8,0,0,0,35,95,130,34.44,27.06-41.00,67.66666666666667
13180,2012-07-08,3,1,7,9,0,0,0,70,172,242,35.26,27.06-41.00,141.33333333333334
13181,2012-07-08,3,1,7,10,0,0,0,85,234,319,36.9,27.06-41.00,230.33333333333334
13182,2012-07-08,3,1,7,11,0,0,0,120,269,389,37.72,27.06-41.00,316.6666666666667
13183,2012-07-08,3,1,7,12,0,0,0,105,271,376,37.72,27.06-41.00,361.3333333333333
13184,2012-07-08,3,1,7,13,0,0,0,118,219,337,38.54,27.06-41.00,367.3333333333333
13185,2012-07-08,3,1,7,14,0,0,0,77,235,312,39.36,27.06-41.00,341.6666666666667
13186,2012-07-08,3,1,7,15,0,0,0,80,218,298,37.72,27.06-41.00,315.6666666666667
13187,2012-07-08,3,1,7,16,0,0,0,65,226,291,32.800000000000004,27.06-41.00,300.3333333333333
13188,2012-07-08,3,1,7,17,0,0,0,68,202,270,31.98,27.06-41.00,286.3333333333333
13189,2012-07-08,3,1,7,18,0,0,0,54,199,253,31.98,27.06-41.00,271.3333333333333
13190,2012-07-08,3,1,7,19,0,0,0,66,184,250,31.98,27.06-41.00,257.6666666666667
13191,2012-07-08,3,1,7,20,0,0,0,79,206,285,31.16,27.06-41.00,262.6666666666667
13192,2012-07-08,3,1,7,21,0,0,0,58,149,207,31.16,27.06-41.00,247.33333333333334
13193,2012-07-08,3,1,7,22,0,0,0,12,110,122,30.34,27.06-41.00,204.66666666666666
13194,2012-07-08,3,1,7,23,0,0,0,25,98,123,27.880000000000003,27.06-41.00,150.66666666666666
13195,2012-07-09,3,1,7,0,0,1,1,6,33,39,27.880000000000003,27.06-41.00,94.66666666666667
13196,2012-07-09,3,1,7,1,0,1,1,5,13,18,28.7,27.06-41.00,60.0
13197,2012-07-09,3,1,7,2,0,1,1,1,4,5,28.7,27.06-41.00,20.666666666666668
13198,2012-07-09,3,1,7,3,0,1,1,0,5,5,28.7,27.06-41.00,9.333333333333334
13199,2012-07-09,3,1,7,4,0,1,1,1,1,2,27.060000000000002,27.06-41.00,4.0
13200,2012-07-09,3,1,7,5,0,1,1,1,27,28,27.060000000000002,27.06-41.00,11.666666666666666
13201,2012-07-09,3,1,7,6,0,1,1,6,86,92,26.240000000000002,20.50-27.06,40.666666666666664
13202,2012-07-09,3,1,7,7,0,1,1,7,223,230,27.060000000000002,27.06-41.00,116.66666666666667
13203,2012-07-09,3,1,7,8,0,1,1,26,429,455,27.060000000000002,27.06-41.00,259.0
13204,2012-07-09,3,1,7,9,0,1,1,38,325,363,27.060000000000002,27.06-41.00,349.3333333333333
13205,2012-07-09,3,1,7,10,0,1,1,58,117,175,27.060000000000002,27.06-41.00,331.0
13206,2012-07-09,3,1,7,11,0,1,1,72,144,216,29.52,27.06-41.00,251.33333333333334
13207,2012-07-09,3,1,7,12,0,1,1,61,205,266,30.34,27.06-41.00,219.0
13208,2012-07-09,3,1,7,13,0,1,1,67,188,255,31.16,27.06-41.00,245.66666666666666
13209,2012-07-09,3,1,7,14,0,1,1,58,184,242,30.34,27.06-41.00,254.33333333333334
13210,2012-07-09,3,1,7,15,0,1,1,66,214,280,31.16,27.06-41.00,259.0
13211,2012-07-09,3,1,7,16,0,1,1,88,325,413,31.98,27.06-41.00,311.6666666666667
13212,2012-07-09,3,1,7,17,0,1,1,108,741,849,31.98,27.06-41.00,514.0
13213,2012-07-09,3,1,7,18,0,1,1,82,790,872,31.16,27.06-41.00,711.3333333333334
13214,2012-07-09,3,1,7,19,0,1,1,88,543,631,30.34,27.06-41.00,784.0
13215,2012-07-09,3,1,7,20,0,1,1,69,378,447,30.34,27.06-41.00,650.0
13216,2012-07-09,3,1,7,21,0,1,1,33,298,331,30.34,27.06-41.00,469.6666666666667
13217,2012-07-09,3,1,7,22,0,1,1,35,189,224,29.52,27.06-41.00,334.0
13218,2012-07-09,3,1,7,23,0,1,1,22,109,131,28.7,27.06-41.00,228.66666666666666
13219,2012-07-10,3,1,7,0,0,2,1,16,53,69,28.7,27.06-41.00,141.33333333333334
13220,2012-07-10,3,1,7,1,0,2,1,0,15,15,28.7,27.06-41.00,71.66666666666667
13221,2012-07-10,3,1,7,2,0,2,1,1,15,16,28.7,27.06-41.00,33.333333333333336
13222,2012-07-10,3,1,7,3,0,2,1,0,3,3,27.880000000000003,27.06-41.00,11.333333333333334
13223,2012-07-10,3,1,7,4,0,2,1,0,4,4,27.880000000000003,27.06-41.00,7.666666666666667
13224,2012-07-10,3,1,7,5,0,2,1,3,39,42,27.060000000000002,27.06-41.00,16.333333333333332
13225,2012-07-10,3,1,7,6,0,2,1,4,183,187,27.880000000000003,27.06-41.00,77.66666666666667
13226,2012-07-10,3,1,7,7,0,2,1,31,489,520,28.7,27.06-41.00,249.66666666666666
13227,2012-07-10,3,1,7,8,0,2,1,34,615,649,29.52,27.06-41.00,452.0
13228,2012-07-10,3,1,7,9,0,2,1,47,284,331,30.34,27.06-41.00,500.0
13229,2012-07-10,3,1,7,10,0,2,1,56,134,190,31.16,27.06-41.00,390.0
13230,2012-07-10,3,1,7,11,0,2,1,92,157,249,32.800000000000004,27.06-41.00,256.6666666666667
13231,2012-07-10,3,1,7,12,0,2,1,69,203,272,32.800000000000004,27.06-41.00,237.0
13232,2012-07-10,3,1,7,13,0,2,1,77,203,280,33.62,27.06-41.00,267.0
13233,2012-07-10,3,1,7,14,0,2,1,71,171,242,33.62,27.06-41.00,264.6666666666667
13234,2012-07-10,3,1,7,15,0,2,1,77,188,265,32.800000000000004,27.06-41.00,262.3333333333333
13235,2012-07-10,3,1,7,16,0,2,1,89,346,435,32.800000000000004,27.06-41.00,314.0
13236,2012-07-10,3,1,7,17,0,2,1,103,769,872,31.98,27.06-41.00,524.0
13237,2012-07-10,3,1,7,18,0,2,1,70,749,819,28.7,27.06-41.00,708.6666666666666
13238,2012-07-10,3,1,7,19,0,2,1,55,359,414,28.7,27.06-41.00,701.6666666666666
13239,2012-07-10,3,1,7,20,0,2,1,9,75,84,26.240000000000002,20.50-27.06,439.0
13240,2012-07-10,3,1,7,21,0,2,1,7,83,90,26.240000000000002,20.50-27.06,196.0
13241,2012-07-10,3,1,7,22,0,2,1,14,125,139,26.240000000000002,20.50-27.06,104.33333333333333
13242,2012-07-10,3,1,7,23,0,2,1,29,74,103,26.240000000000002,20.50-27.06,110.66666666666667
13243,2012-07-11,3,1,7,0,0,3,1,6,38,44,27.060000000000002,27.06-41.00,95.33333333333333
13244,2012-07-11,3,1,7,1,0,3,1,3,11,14,26.240000000000002,20.50-27.06,53.666666666666664
13245,2012-07-11,3,1,7,2,0,3,1,0,5,5,26.240000000000002,20.50-27.06,21.0
13246,2012-07-11,3,1,7,3,0,3,1,0,5,5,26.240000000000002,20.50-27.06,8.0
13247,2012-07-11,3,1,7,4,0,3,1,1,6,7,26.240000000000002,20.50-27.06,5.666666666666667
13248,2012-07-11,3,1,7,5,0,3,1,5,36,41,26.240000000000002,20.50-27.06,17.666666666666668
13249,2012-07-11,3,1,7,6,0,3,1,17,168,185,26.240000000000002,20.50-27.06,77.66666666666667
13250,2012-07-11,3,1,7,7,0,3,1,26,471,497,27.060000000000002,27.06-41.00,241.0
13251,2012-07-11,3,1,7,8,0,3,1,30,644,674,27.880000000000003,27.06-41.00,452.0
13252,2012-07-11,3,1,7,9,0,3,1,30,298,328,28.7,27.06-41.00,499.6666666666667
13253,2012-07-11,3,1,7,10,0,3,1,47,148,195,29.52,27.06-41.00,399.0
13254,2012-07-11,3,1,7,11,0,3,1,56,173,229,31.16,27.06-41.00,250.66666666666666
13255,2012-07-11,3,1,7,12,0,3,1,69,223,292,31.98,27.06-41.00,238.66666666666666
13256,2012-07-11,3,1,7,13,0,3,1,65,208,273,32.800000000000004,27.06-41.00,264.6666666666667
13257,2012-07-11,3,1,7,14,0,3,1,66,175,241,32.800000000000004,27.06-41.00,268.6666666666667
13258,2012-07-11,3,1,7,15,0,3,1,56,220,276,32.800000000000004,27.06-41.00,263.3333333333333
13259,2012-07-11,3,1,7,16,0,3,1,53,358,411,32.800000000000004,27.06-41.00,309.3333333333333
13260,2012-07-11,3,1,7,17,0,3,1,90,740,830,32.800000000000004,27.06-41.00,505.6666666666667
13261,2012-07-11,3,1,7,18,0,3,1,79,735,814,31.98,27.06-41.00,685.0
13262,2012-07-11,3,1,7,19,0,3,1,73,560,633,30.34,27.06-41.00,759.0
13263,2012-07-11,3,1,7,20,0,3,1,73,410,483,30.34,27.06-41.00,643.3333333333334
13264,2012-07-11,3,1,7,21,0,3,1,69,322,391,29.52,27.06-41.00,502.3333333333333
13265,2012-07-11,3,1,7,22,0,3,1,41,203,244,29.52,27.06-41.00,372.6666666666667
13266,2012-07-11,3,1,7,23,0,3,1,20,132,152,28.7,27.06-41.00,262.3333333333333
13267,2012-07-12,3,1,7,0,0,4,1,1,55,56,27.880000000000003,27.06-41.00,150.66666666666666
13268,2012-07-12,3,1,7,1,0,4,1,0,21,21,27.060000000000002,27.06-41.00,76.33333333333333
13269,2012-07-12,3,1,7,2,0,4,1,0,9,9,27.060000000000002,27.06-41.00,28.666666666666668
13270,2012-07-12,3,1,7,3,0,4,1,0,10,10,26.240000000000002,20.50-27.06,13.333333333333334
13271,2012-07-12,3,1,7,4,0,4,1,0,5,5,26.240000000000002,20.50-27.06,8.0
13272,2012-07-12,3,1,7,5,0,4,1,4,40,44,25.419999999999998,20.50-27.06,19.666666666666668
13273,2012-07-12,3,1,7,6,0,4,1,7,171,178,26.240000000000002,20.50-27.06,75.66666666666667
13274,2012-07-12,3,1,7,7,0,4,1,32,480,512,26.240000000000002,20.50-27.06,244.66666666666666
13275,2012-07-12,3,1,7,8,0,4,1,49,653,702,27.880000000000003,27.06-41.00,464.0
13276,2012-07-12,3,1,7,9,0,4,1,42,285,327,29.52,27.06-41.00,513.6666666666666
13277,2012-07-12,3,1,7,10,0,4,1,69,145,214,30.34,27.06-41.00,414.3333333333333
13278,2012-07-12,3,1,7,11,0,4,1,49,166,215,31.16,27.06-41.00,252.0
13279,2012-07-12,3,1,7,12,0,4,1,71,221,292,31.98,27.06-41.00,240.33333333333334
13280,2012-07-12,3,1,7,13,0,4,1,52,225,277,32.800000000000004,27.06-41.00,261.3333333333333
13281,2012-07-12,3,1,7,14,0,4,1,42,167,209,31.98,27.06-41.00,259.3333333333333
13282,2012-07-12,3,1,7,15,0,4,1,63,208,271,32.800000000000004,27.06-41.00,252.33333333333334
13283,2012-07-12,3,1,7,16,0,4,1,69,370,439,32.800000000000004,27.06-41.00,306.3333333333333
13284,2012-07-12,3,1,7,17,0,4,1,91,704,795,31.16,27.06-41.00,501.6666666666667
13285,2012-07-12,3,1,7,18,0,4,1,86,739,825,31.16,27.06-41.00,686.3333333333334
13286,2012-07-12,3,1,7,19,0,4,1,97,532,629,30.34,27.06-41.00,749.6666666666666
13287,2012-07-12,3,1,7,20,0,4,1,75,439,514,30.34,27.06-41.00,656.0
13288,2012-07-12,3,1,7,21,0,4,1,44,329,373,29.52,27.06-41.00,505.3333333333333
13289,2012-07-12,3,1,7,22,0,4,1,56,262,318,29.52,27.06-41.00,401.6666666666667
13290,2012-07-12,3,1,7,23,0,4,1,33,178,211,28.7,27.06-41.00,300.6666666666667
13291,2012-07-13,3,1,7,0,0,5,1,19,76,95,28.7,27.06-41.00,208.0
13292,2012-07-13,3,1,7,1,0,5,1,17,42,59,27.880000000000003,27.06-41.00,121.66666666666667
13293,2012-07-13,3,1,7,2,0,5,1,2,15,17,27.060000000000002,27.06-41.00,57.0
13294,2012-07-13,3,1,7,3,0,5,1,2,7,9,27.880000000000003,27.06-41.00,28.333333333333332
13295,2012-07-13,3,1,7,4,0,5,1,0,11,11,27.060000000000002,27.06-41.00,12.333333333333334
13296,2012-07-13,3,1,7,5,0,5,1,4,30,34,27.060000000000002,27.06-41.00,18.0
13297,2012-07-13,3,1,7,6,0,5,1,7,120,127,28.7,27.06-41.00,57.333333333333336
13298,2012-07-13,3,1,7,7,0,5,1,27,353,380,28.7,27.06-41.00,180.33333333333334
13299,2012-07-13,3,1,7,8,0,5,1,53,660,713,28.7,27.06-41.00,406.6666666666667
13300,2012-07-13,3,1,7,9,0,5,1,70,344,414,29.52,27.06-41.00,502.3333333333333
13301,2012-07-13,3,1,7,10,0,5,1,78,190,268,30.34,27.06-41.00,465.0
13302,2012-07-13,3,1,7,11,0,5,1,68,220,288,31.16,27.06-41.00,323.3333333333333
13303,2012-07-13,3,1,7,12,0,5,1,125,254,379,31.16,27.06-41.00,311.6666666666667
13304,2012-07-13,3,1,7,13,0,5,1,100,274,374,32.800000000000004,27.06-41.00,347.0
13305,2012-07-13,3,1,7,14,0,5,1,120,249,369,32.800000000000004,27.06-41.00,374.0
13306,2012-07-13,3,1,7,15,0,5,1,92,261,353,32.800000000000004,27.06-41.00,365.3333333333333
13307,2012-07-13,3,1,7,16,0,5,1,111,381,492,32.800000000000004,27.06-41.00,404.6666666666667
13308,2012-07-13,3,1,7,17,0,5,1,138,697,835,32.800000000000004,27.06-41.00,560.0
13309,2012-07-13,3,1,7,18,0,5,1,108,523,631,31.98,27.06-41.00,652.6666666666666
13310,2012-07-13,3,1,7,19,0,5,1,103,385,488,30.34,27.06-41.00,651.3333333333334
13311,2012-07-13,3,1,7,20,0,5,1,95,294,389,30.34,27.06-41.00,502.6666666666667
13312,2012-07-13,3,1,7,21,0,5,1,76,223,299,29.52,27.06-41.00,392.0
13313,2012-07-13,3,1,7,22,0,5,1,59,204,263,30.34,27.06-41.00,317.0
13314,2012-07-13,3,1,7,23,0,5,1,37,175,212,29.52,27.06-41.00,258.0
13315,2012-07-14,3,1,7,0,0,6,0,35,156,191,29.52,27.06-41.00,222.0
13316,2012-07-14,3,1,7,1,0,6,0,13,105,118,28.7,27.06-41.00,173.66666666666666
